row_type,scenario,nav_basis,stress_scenario,security_id,metric,value,limit,status,stress_pnl_CNY,post_stress_weight,executable_status,source_ids
stress_by_security,风险预算优先,statement,STRESS-03,SYNETF.SH,security_stress_pnl,,,披露,12360.0,0.20220055284002714,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
summary,风险预算优先,reconstructed,,,NAV_CNY,1042994.737795,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,risk_asset_weight,0.5801083918018024,0.75,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,max_single_weight,0.1975081872757149,0.27,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,top2_weight,0.3693211346534242,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,highvol_weight_A_plus_D,0.17181294737770927,0.3,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,electronic_weight_A_plus_D,0.17181294737770927,0.32,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,deadline_withdrawable_cash_weight,0.41629619216769315,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,portfolio_annualized_volatility,0.1430491849641978,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,reconstructed,,,max_risk_contribution_share,0.5233831239880204,0.55,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
risk_by_security,风险预算优先,reconstructed,,SYN201.SH,single_weight,0.17181294737770927,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN201.SH,marginal_risk_contribution,0.43576185877255635,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN201.SH,component_risk_contribution_to_vol,0.074869529310502,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN201.SH,risk_contribution_share,0.5233831239880204,0.55,合规,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN202.SZ,single_weight,0.09419989999921839,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN202.SZ,marginal_risk_contribution,0.07488828627444909,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN202.SZ,component_risk_contribution_to_vol,0.007054469078165943,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN202.SZ,risk_contribution_share,0.04931498966548833,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN203.SH,single_weight,0.11658735714915985,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN203.SH,marginal_risk_contribution,0.20460076843626931,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN203.SH,component_risk_contribution_to_vol,0.023853862862671882,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN203.SH,risk_contribution_share,0.16675287502436315,0.55,合规,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN204.SZ,single_weight,0.0,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN204.SZ,marginal_risk_contribution,0.45955553420582834,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN204.SZ,component_risk_contribution_to_vol,0.0,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYN204.SZ,risk_contribution_share,0.0,0.55,合规,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYNETF.SH,single_weight,0.1975081872757149,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYNETF.SH,marginal_risk_contribution,0.18870774030662535,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYNETF.SH,component_risk_contribution_to_vol,0.037271323712857934,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,reconstructed,,SYNETF.SH,risk_contribution_share,0.2605490113221279,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
stress_total,风险预算优先,reconstructed,STRESS-01,TOTAL,stress_loss_rate,0.060855052954711344,0.09,合规/上行情景,-63471.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,风险预算优先,reconstructed,STRESS-01,SYN201.SH,security_stress_pnl,,,披露,-32256.0,0.15001583865512463,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,风险预算优先,reconstructed,STRESS-01,SYN202.SZ,security_stress_pnl,,,披露,-2947.5,0.09729478211720122,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,风险预算优先,reconstructed,STRESS-01,SYN203.SH,security_stress_pnl,,,披露,-9728.0,0.11421066462071336,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,风险预算优先,reconstructed,STRESS-01,SYN204.SZ,security_stress_pnl,,,披露,-0.0,0.0,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,风险预算优先,reconstructed,STRESS-01,SYNETF.SH,security_stress_pnl,,,披露,-18540.0,0.19137881855870034,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,风险预算优先,reconstructed,STRESS-02,TOTAL,stress_loss_rate,0.05903433427686386,0.09,合规/上行情景,-61572.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,风险预算优先,reconstructed,STRESS-02,SYN201.SH,security_stress_pnl,,,披露,-17920.0,0.1643329382492434,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,风险预算优先,reconstructed,STRESS-02,SYN202.SZ,security_stress_pnl,,,披露,-4912.5,0.09510432554463515,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,风险预算优先,reconstructed,STRESS-02,SYN203.SH,security_stress_pnl,,,披露,-24320.0,0.09912145481700395,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,风险预算优先,reconstructed,STRESS-02,SYN204.SZ,security_stress_pnl,,,披露,-0.0,0.0,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,风险预算优先,reconstructed,STRESS-02,SYNETF.SH,security_stress_pnl,,,披露,-14420.000000000002,0.19520649993669426,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,风险预算优先,reconstructed,STRESS-03,TOTAL,stress_gain_rate,0.04018141077931037,,合规/上行情景,41909.0,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,风险预算优先,reconstructed,STRESS-03,SYN201.SH,security_stress_pnl,,,披露,21504.0,0.18499705827165694,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,风险预算优先,reconstructed,STRESS-03,SYN202.SZ,security_stress_pnl,,,披露,1965.0,0.09237225065117834,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,风险预算优先,reconstructed,STRESS-03,SYN203.SH,security_stress_pnl,,,披露,6080.0,0.11768786073085317,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,风险预算优先,reconstructed,STRESS-03,SYN204.SZ,security_stress_pnl,,,披露,0.0,0.0,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,风险预算优先,reconstructed,STRESS-03,SYNETF.SH,security_stress_pnl,,,披露,12360.0,0.20127131319853617,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
