ts_code,security_name,trade_date,close,pct_chg,amount,record_status,frequency,timezone,as_of,price_basis,amount_unit,source_api,source_url,retrieved_at,data_nature
002594.SZ,比亚迪,2025-11-13,99.83,2.107,5759429.264,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-13,415.6,7.5625,22945441.956,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-13,1470.38,0.357,4569178.269,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-13,60.88,1.416,5421878.882,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-14,79.23,-0.4648,2181244.56,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-14,120.21,-0.8168,1683294.872,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-14,98.37,-1.4625,3396134.916,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-14,404.12,-2.7623,9879119.548,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-14,1456.6,-0.9372,4031007.106,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-14,60.65,-0.3778,4630168.806,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-17,78.42,-1.0223,2050426.784,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-17,120.15,-0.0499,1406740.312,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-17,98.08,-0.2948,2029207.779,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-17,390.78,-3.301,18542294.255,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-17,1471.0,0.9886,5035780.027,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-17,59.83,-1.352,3354710.745,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-18,77.4,-0.6801,1833005.28,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-18,120.36,0.1748,1784778.982,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-18,96.49,-1.6211,2949162.765,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-18,385.0,-1.4791,15353867.657,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-18,1476.0,0.3399,5055675.474,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-18,59.62,-0.351,2663627.684,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-19,77.4,0.0,1661622.968,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-19,119.89,-0.3905,1142098.879,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-19,95.17,-1.368,3327809.284,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-19,391.1,1.5844,11462348.543,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-19,1471.01,-0.3381,3249449.214,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-19,60.37,1.258,4268493.624,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-20,77.94,0.6977,2050174.663,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-20,120.25,0.3003,1909518.433,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-20,93.61,-1.6392,3692348.085,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-20,379.39,-2.9941,12895238.923,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-20,1467.11,-0.2651,3531653.943,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-20,60.2,-0.2816,2387256.691,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-21,78.75,1.0393,3442968.265,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-21,119.68,-0.474,2468277.644,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-21,92.7,-0.9721,4182916.493,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-21,370.0,-2.475,11850710.342,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-21,1466.6,-0.0348,6259873.433,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-21,58.91,-2.1429,4067315.652,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-24,78.56,-0.2413,2903024.266,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-24,118.52,-0.9693,2066246.186,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-24,93.93,1.3269,3064736.739,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-24,370.55,0.1486,8464724.008,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-24,1452.0,-0.9955,4901903.705,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-24,58.4,-0.8657,3141756.214,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-25,78.7,0.1782,2280195.509,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-25,118.51,-0.0084,1735233.69,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-25,93.91,-0.0213,2620855.758,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-25,372.36,0.4885,7733117.132,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-25,1444.65,-0.5062,4119930.011,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-25,59.47,1.8322,2887514.429,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-26,79.8,1.3977,2538706.36,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-26,118.26,-0.211,1085069.921,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-26,95.09,1.2565,2914626.393,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-26,372.82,0.1235,7048903.988,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-26,1449.15,0.3115,2938818.095,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-26,59.78,0.5213,2598031.333,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-27,79.8,0.0,2524590.682,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-27,117.94,-0.2706,1087246.956,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-27,94.29,-0.8413,1915349.541,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-27,371.2,-0.4345,8289124.681,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-27,1447.3,-0.1277,3216797.187,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-27,59.34,-0.736,2993560.813,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-11-28,79.86,0.0752,1445017.043,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-11-28,117.85,-0.0763,945107.391,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-11-28,95.17,0.9333,2080615.71,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-11-28,373.2,0.5388,7542337.298,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-11-28,1450.5,0.2211,3366696.622,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-11-28,58.99,-0.5898,2553839.886,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-12-01,80.0,0.1753,2419268.736,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-12-01,117.65,-0.1697,1422932.7,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-12-01,95.77,0.6305,2237016.414,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-12-01,382.97,2.6179,10120862.871,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-12-01,1448.0,-0.1724,3961994.999,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-12-01,58.63,-0.6103,2614280.156,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-12-02,81.56,1.95,3071966.512,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-12-02,116.57,-0.918,1461213.467,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-12-02,96.62,0.8875,3483571.735,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-12-02,380.08,-0.7546,6220569.502,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-12-02,1436.03,-0.8267,3607543.825,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-12-02,58.8,0.29,2200530.387,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-12-03,82.17,0.7479,3038100.689,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-12-03,115.6,-0.8321,1923087.546,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
